address	xcoord	ycoord	shopid
Gersthofer Str. 10, 1180 Wien, Austria	16.328604	48.232876	17592186046510
Wielandpl. 3, 1100 Wien, Austria	16.3793	48.17616	17592186046507
Tuchlaubenhof 7, 1010 Wien, Austria	16.369156	48.210358	17592186046477
Haidestraße 3, 1110 Wien, Austria	16.4275	48.179024	17592186046486
Gregor-Mendel-Straße 19, 1180 Wien, Austria	16.337606	48.231625	17592186046474
Marxergasse 26, 1030 Wien, Austria	16.390406	48.206528	17592186046507
Kleingartenverein Unteres Heustadlwasser, 1020 Wien, Austria	16.43832	48.19806	17592186046492
Dückegasse 6, 1210 Wien, Austria	16.427351	48.249477	17592186046507
Schußlinie 1, 1110 Wien, Austria	16.43636	48.17888	17592186046489
Industriestraße Neue Siedlung 68, 1220 Wien, Austria	16.440113	48.227863	17592186046513
Süd Autobahn, Wien, Austria	16.342213	48.151897	17592186046474
Felberstraße 54, 1150 Wien, Austria	16.328812	48.195164	17592186046513
Mestrozigasse 2-4, 1190 Wien, Austria	16.331163	48.240795	17592186046480
Effingergasse 31, 1160 Wien, Austria	16.313597	48.219044	17592186046510
Haebergasse 4, 1120 Wien, Austria	16.338646	48.18509	17592186046498
Hawelgasse 21, 1180 Wien, Austria	16.306984	48.239006	17592186046513
Trabrennstraße 236, 1020 Wien, Austria	16.414955	48.213886	17592186046483
Südosttangente, 1100 Wien, Austria	16.39048	48.168762	17592186046480
Evangelischer Friedhof 2080/95, 1100 Wien, Austria	16.358955	48.178497	17592186046480
Rustenallee, 1130 Wien, Austria	16.306765	48.18253	17592186046486
Lorenz-Reiter-Straße 4, 1110 Wien, Austria	16.417904	48.18101	17592186046477
Strohberggasse 18-20, 1120 Wien, Austria	16.311995	48.168884	17592186046489
Hauptallee W, 1020 Wien, Austria	16.411964	48.208195	17592186046483
Lannerstraße 23, 1190 Wien, Austria	16.3443	48.23571	17592186046495
Antonspl. 13, 1100 Wien, Austria	16.378908	48.17037	17592186046486
Weissauweg 1, 1220 Wien, Austria	16.421526	48.230274	17592186046507
Märzstraße 149, 1140 Wien, Austria	16.307138	48.196823	17592186046477
Leschetitzkygasse 6, 1180 Wien, Austria	16.314789	48.2366	17592186046489
Obere Amtshausgasse 26, 1050 Wien, Austria	16.352419	48.184227	17592186046477
Speisinger Str. 113, 1130 Wien, Austria	16.280348	48.163708	17592186046492
Donaukanal Str. 93, 1020 Wien, Austria	16.403837	48.202137	17592186046483
Schöpfleuthnergasse 26, 1210 Wien, Austria	16.398281	48.255688	17592186046483
Mylius-Bluntschli-Straße, 1110 Wien, Austria	16.428782	48.15291	17592186046510
Geiereckstraße 4, 1110 Wien, Austria	16.398989	48.17754	17592186046486
Lainzer Str. 119, 1130 Wien, Austria	16.28531	48.179955	17592186046504
Oeverseestraße 12, 1150 Wien, Austria	16.313915	48.203148	17592186046495
Leberstraße 4, 1030 Wien, Austria	16.402447	48.185253	17592186046486
Rinnböckstraße 35, 1110 Wien, Austria	16.409561	48.18233	17592186046513
B227 11, 1010 Wien, Austria	16.379927	48.211964	17592186046504
Otto-Probst-Straße 12, 1100 Wien, Austria	16.350956	48.15673	17592186046483
Atzgersdorfer Str. 87, 1120 Wien, Austria	16.294521	48.166378	17592186046516
Eduard Lang Weg, 1020 Wien, Austria	16.40172	48.21317	17592186046477
Haslingergasse 17, 1170 Wien, Austria	16.329397	48.214443	17592186046477
Donauinsel 3B, 1220 Wien, Austria	16.405537	48.233093	17592186046480
Gaßmannstraße 2, 1130 Wien, Austria	16.308142	48.17689	17592186046489
Speisinger Str. 135, 1130 Wien, Austria	16.278576	48.16166	17592186046504
Kleingartenverein Wasserwiese, 1020 Wien, Austria	16.414368	48.19799	17592186046495
Rohrhofergasse 3, 1110 Wien, Austria	16.427435	48.170277	17592186046504
Doktor-Boehringer-Gasse 19, 1120 Wien, Austria	16.316359	48.170883	17592186046483
Eyzinggasse 19, 1110 Wien, Austria	16.420765	48.181583	17592186046483
Sibeliusstraße 8, 1100 Wien, Austria	16.362991	48.16053	17592186046477
Währinger Str. 47, 1090 Wien, Austria	16.35321	48.222294	17592186046498
Graffitistraße 1, 1120 Wien, Austria	16.326885	48.166534	17592186046480
Troststraße 39, 1100 Wien, Austria	16.372005	48.16875	17592186046474
Naaffgasse 28, 1180 Wien, Austria	16.312094	48.234623	17592186046513
Saligergasse 12, 1100 Wien, Austria	16.379135	48.15782	17592186046510
Rettungszufahrt LBK, 1200 Wien, Austria	16.383553	48.237362	17592186046501
Treppelweg, 1200 Wien, Austria	16.397642	48.236305	17592186046504
Anton-Geiger-Weg 17, 1160 Wien, Austria	16.298498	48.2065	17592186046483
Ausstellungsstraße 1A, 1020 Wien, Austria	16.395391	48.218624	17592186046507
Hertha-Firnberg-Straße, 1100 Wien, Austria	16.347336	48.166103	17592186046516
Gallgasse 37, 1130 Wien, Austria	16.285683	48.1674	17592186046492
Südosttangente, 1100 Wien, Austria	16.39469	48.170666	17592186046480
Ernst-Sadil-Platz, 1220 Wien, Austria	16.42688	48.22753	17592186046489
Quellenstraße 2, 1100 Wien, Austria	16.396868	48.172768	17592186046489
Reinprechtsdorfer Str. 56, 1050 Wien, Austria	16.352882	48.18752	17592186046498
Seitenberggasse 47, 1160 Wien, Austria	16.313118	48.21935	17592186046498
Heuberggstättenstraße 20, 1100 Wien, Austria	16.373173	48.159	17592186046486
Brüßlgasse 32, 1160 Wien, Austria	16.32174	48.210022	17592186046489
Gersunygasse 9, 1190 Wien, Austria	16.343237	48.248173	17592186046480
Laaer-Berg-Straße 66, 1100 Wien, Austria	16.38757	48.16495	17592186046486
Hallergasse 886, 1110 Wien, Austria	16.417208	48.18192	17592186046483
Handelskai 131-255, 1020 Wien, Austria	16.403227	48.227287	17592186046477
Menzelgasse 16, 1160 Wien, Austria	16.335459	48.208466	17592186046510
Am Nordbahndamm 5-14, 1210 Wien, Austria	16.398228	48.250164	17592186046504
Speditionsstraße, 1110 Wien, Austria	16.4231	48.15614	17592186046489
Reichsbrücke, 1020 Wien, Austria	16.402687	48.22546	17592186046477
Favoritenstraße 183, 1100 Wien, Austria	16.38244	48.165897	17592186046498
Paulinensteig 68, 1160 Wien, Austria	16.28636	48.218967	17592186046477
Anschlussstelle Landstraße, 1110 Wien, Austria	16.404667	48.183956	17592186046513
Schönbrunner Str. 297, 1120 Wien, Austria	16.320068	48.182964	17592186046510
Bullgasse 1, 1100 Wien, Austria	16.37153	48.153725	17592186046483
Heinrich-Collin-Straße 19, 1140 Wien, Austria	16.28934	48.19854	17592186046507
Alszeile 30, 1170 Wien, Austria	16.310102	48.22786	17592186046492
Männertreugasse 46, 1100 Wien, Austria	16.40946	48.154755	17592186046480
Braungasse 14, 1170 Wien, Austria	16.305212	48.225792	17592186046483
Enge Lucken, 1100 Wien, Austria	16.352236	48.162403	17592186046510
Große Stadtgutgasse 36, 1020 Wien, Austria	16.385878	48.219517	17592186046513
Thelemangasse 5, 1170 Wien, Austria	16.339134	48.21387	17592186046495
Reichsapfelgasse 30, 1150 Wien, Austria	16.325111	48.189014	17592186046483
Grinzinger Allee 17, 1190 Wien, Austria	16.341663	48.248413	17592186046498
Attemsgasse 13-25, 1220 Wien, Austria	16.434175	48.245544	17592186046483
An der Oberen Alten Donau 152, 1220 Wien, Austria	16.42231	48.243057	17592186046483
Czartoryskigasse 155, 1170 Wien, Austria	16.30881	48.23071	17592186046483
Stumpergasse 45, 1060 Wien, Austria	16.343376	48.194298	17592186046504
Hütteldorfer Str. 249, 1140 Wien, Austria	16.288612	48.19677	17592186046474
Furtwänglerpl. 15, 1130 Wien, Austria	16.288555	48.16657	17592186046480
Südosttangente, 1020 Wien, Austria	16.41767	48.195137	17592186046474
Wimmergasse 14, 1050 Wien, Austria	16.359379	48.18469	17592186046492
B223 4a, 1160 Wien, Austria	16.315033	48.20886	17592186046477
Fendigasse 40, 1050 Wien, Austria	16.349394	48.181217	17592186046516
Birkenwiese 1859/2, 1020 Wien, Austria	16.422401	48.192154	17592186046507
Kärntner Str. 31, 1010 Wien, Austria	16.371916	48.205532	17592186046489
Hartäckerstraße 110, 1190 Wien, Austria	16.326073	48.23994	17592186046516
Premreinergasse 7, 1130 Wien, Austria	16.27964	48.188732	17592186046474
Engerthstr. 249-253, 1020 Wien, Austria	16.417837	48.214657	17592186046483
Währinger Gürtel 8, 1090 Wien, Austria	16.342783	48.217915	17592186046492
Obere Viaduktgasse 26, 1030 Wien, Austria	16.38886	48.2097	17592186046477
Liechtensteinstraße 34, 1090 Wien, Austria	16.361048	48.219814	17592186046498
Donau-City-Straße 8, 1220 Wien, Austria	16.413141	48.233116	17592186046510
Altmannsdorfer Str. 3, 1120 Wien, Austria	16.314337	48.17453	17592186046480
Budinskygasse 11, 1190 Wien, Austria	16.336336	48.24202	17592186046498
Kleingartenverein am Alten Berg, 1140 Wien, Austria	16.294662	48.200233	17592186046495
Enge Lucken 14, 1100 Wien, Austria	16.351765	48.166702	17592186046504
Römergasse 23, 1160 Wien, Austria	16.313005	48.216324	17592186046501
Nauheimergasse 22, 1120 Wien, Austria	16.331118	48.158566	17592186046495
Neilreichgasse 34, 1100 Wien, Austria	16.36513	48.175034	17592186046477
Beingasse 2, 1150 Wien, Austria	16.333822	48.197227	17592186046486
Hütteldorfer Str. 81B, 1150 Wien, Austria	16.319754	48.19792	17592186046474
Kaisermühlenbrücke, 1220 Wien, Austria	16.415771	48.223328	17592186046486
Altomontegasse 47, 1120 Wien, Austria	16.3319	48.161285	17592186046474
Rotundenallee, 1020 Wien, Austria	16.40907	48.204155	17592186046510
Kolowratgasse, 1100 Wien, Austria	16.391056	48.15175	17592186046495
Geiereckstraße 14, 1110 Wien, Austria	16.398766	48.174458	17592186046486
Gadnergasse 69, 1110 Wien, Austria	16.419594	48.158924	17592186046510
Lindauergasse 34, 1160 Wien, Austria	16.330166	48.213406	17592186046498
Neulinggasse 11, 1030 Wien, Austria	16.388212	48.199047	17592186046501
Goldschlagstraße 138, 1140 Wien, Austria	16.310549	48.19591	17592186046477
Johann-Hörbiger-Gasse 1-3, 1230 Wien, Austria	16.280577	48.15072	17592186046480
Thorvaldsengasse 34-44, 1120 Wien, Austria	16.326101	48.163994	17592186046504
Rudolf-Nurejew-Promenade, 1220 Wien, Austria	16.40858	48.233234	17592186046498
Schottenring 26, 1010 Wien, Austria	16.368793	48.216793	17592186046480
Erdbrustgasse 3, 1160 Wien, Austria	16.30411	48.21427	17592186046486
Munchgasse 11, 1100 Wien, Austria	16.369705	48.15354	17592186046498
Eibesbrunnergasse 14, 1120 Wien, Austria	16.33717	48.171673	17592186046483
Westbahnstraße 17, 1070 Wien, Austria	16.344648	48.201756	17592186046480
Turgenjewgasse 12, 1130 Wien, Austria	16.279577	48.183815	17592186046486
Südwestfriedhof 512/1, 1120 Wien, Austria	16.299908	48.16279	17592186046501
Baron-Karl-Gasse 18, 1100 Wien, Austria	16.353554	48.155876	17592186046474
Rohrwassergasse 517/1, 1120 Wien, Austria	16.306007	48.16641	17592186046480
Eckpergasse 29-31, 1180 Wien, Austria	16.315693	48.235455	17592186046507
Nusswaldgasse 27, 1190 Wien, Austria	16.354101	48.244556	17592186046489
Rotensterngasse 13, 1020 Wien, Austria	16.38259	48.21768	17592186046483
Munchgasse 12, 1100 Wien, Austria	16.369257	48.15368	17592186046507
Klosterneuburger Str., 1190 Wien, Austria	16.37095	48.25422	17592186046495
Kleingartenverein Freudenau, 1020 Wien, Austria	16.435644	48.189873	17592186046510
Nikolsdorfer G. 37, 1050 Wien, Austria	16.360943	48.18795	17592186046501
Michael-Neumann-Gasse 1, 1190 Wien, Austria	16.36484	48.246246	17592186046507
Lainzer Str. 41, 1130 Wien, Austria	16.293709	48.183697	17592186046480
Handelskai 269, 1020 Wien, Austria	16.422926	48.2152	17592186046474
Praetoriusgasse 2, 1030 Wien, Austria	16.383337	48.19468	17592186046483
Schedifkapl. 152/11, 1120 Wien, Austria	16.33104	48.173176	17592186046483
August-Forel-Gasse, 1100 Wien, Austria	16.359024	48.162884	17592186046489
Arsenalstraße 6, 1100 Wien, Austria	16.39109	48.17859	17592186046510
Karl-Heinz-Straße 67, 1230 Wien, Austria	16.31253	48.154152	17592186046516
Josef-Strauß-Park W, 1070 Wien, Austria	16.341234	48.20719	17592186046507
Alte Laaer Str. 5, 1100 Wien, Austria	16.400295	48.161205	17592186046510
Chimanistraße 43, 1190 Wien, Austria	16.340942	48.239296	17592186046486
Koblicekgasse 4, 1110 Wien, Austria	16.42991	48.170055	17592186046474
Amalgergasse 21, 1190 Wien, Austria	16.350327	48.25647	17592186046513
Widholzhof Stg., 1110 Wien, Austria	16.410404	48.174427	17592186046477
Zirkusgasse 5, 1020 Wien, Austria	16.382826	48.214752	17592186046504
Fischhofgasse 2, 1100 Wien, Austria	16.388927	48.16213	17592186046492
Huschkagasse 24, 1190 Wien, Austria	16.345022	48.25167	17592186046492
Augasse 6-31, 1090 Wien, Austria	16.357702	48.231583	17592186046486
Pointengasse 25, 1170 Wien, Austria	16.291512	48.22626	17592186046510
Hannovergasse 35, 1200 Wien, Austria	16.367908	48.23272	17592186046498
Kaniakgasse 43, 1110 Wien, Austria	16.425858	48.17407	17592186046501
Otto-Probst-Platz 9, 1100 Wien, Austria	16.34862	48.153713	17592186046507
Sobieskigasse 37, 1090 Wien, Austria	16.352833	48.230698	17592186046492
Donaupark 2534, 1220 Wien, Austria	16.41436	48.23878	17592186046510
Hernalser Hauptstraße 37, 1170 Wien, Austria	16.336761	48.216946	17592186046489
Eckpergasse 23, 1180 Wien, Austria	16.315416	48.234272	17592186046483
Gutheil-Schoder-Gasse G, 1100 Wien, Austria	16.341017	48.164463	17592186046510
Wolkersbergenstraße 1, 1130 Wien, Austria	16.27763	48.17031	17592186046501
Vivenotgasse 39, 1120 Wien, Austria	16.331497	48.177654	17592186046489
Vorgartenstraße 128, 1020 Wien, Austria	16.399187	48.22627	17592186046477
Alfred-Adler-Straße 121-135, 1100 Wien, Austria	16.382587	48.183407	17592186046510
Klosterneuburger Str. 302, 1020 Wien, Austria	16.422552	48.21256	17592186046507
Heiligenstädter Str. 167-171, 1190 Wien, Austria	16.366098	48.25652	17592186046474
Kobelgasse 5, 1110 Wien, Austria	16.421478	48.171047	17592186046507
Südosttangente, 1100 Wien, Austria	16.37715	48.15836	17592186046480
Leonard-Bernstein-Straße 15, 1220 Wien, Austria	16.420193	48.236813	17592186046474
Kleingartenverein Unterer Prater, 1020 Wien, Austria	16.435694	48.188213	17592186046480
Unnamed Road, Wien, Austria	16.298225	48.160618	17592186046513
Tullnertalgasse 77, 1230 Wien, Austria	16.285423	48.155342	17592186046483
Oriongasse 399, 1110 Wien, Austria	16.43908	48.172142	17592186046510
Südosttangente, 1030 Wien, Austria	16.415688	48.191772	17592186046483
Donauufer Autobahn, 1220 Wien, Austria	16.426022	48.21645	17592186046489
Haltestelle Haidestraße 1909/1, 1110 Wien, Austria	16.428371	48.182865	17592186046504
Adolf-Blamauer-Gasse 1, 1030 Wien, Austria	16.391598	48.19073	17592186046492
Sternwartestraße 77, 1180 Wien, Austria	16.334642	48.23206	17592186046510
Adolf-Blamauer-Gasse 1, 1030 Wien, Austria	16.392733	48.189514	17592186046513
Modecenterstraße 22, 1030 Wien, Austria	16.411665	48.18444	17592186046495
Daringergasse 4, 1190 Wien, Austria	16.335354	48.247086	17592186046483
Weldengasse 16, 1100 Wien, Austria	16.382349	48.162327	17592186046489
Einwanggasse 19, 1140 Wien, Austria	16.301065	48.190533	17592186046483
Schönbrunner Tiergarten, 1130 Wien, Austria	16.306282	48.178776	17592186046504
Karl-Kraus-Gasse 1, 1120 Wien, Austria	16.302708	48.16681	17592186046477
Khleslpl. 2, 1120 Wien, Austria	16.32318	48.163048	17592186046492
Meidlinger Hauptstraße 71, 1120 Wien, Austria	16.330328	48.175575	17592186046489
Hasnerstraße 25, 1160 Wien, Austria	16.333612	48.207867	17592186046474
Nordbergstraße 9, 1090 Wien, Austria	16.361414	48.22769	17592186046510
Kaisermühlentunnel, 1220 Wien, Austria	16.415388	48.232	17592186046492
Mariahilfer Str. 212, 1140 Wien, Austria	16.318579	48.18951	17592186046492
Jahngasse 40, 1050 Wien, Austria	16.357443	48.183407	17592186046516
Marxergasse 30, 1030 Wien, Austria	16.391941	48.206043	17592186046474
Eglseegasse 13, 1120 Wien, Austria	16.31164	48.164303	17592186046510
Eibesbrunnergasse 13, 1120 Wien, Austria	16.335337	48.16737	17592186046498
Triester Str. 50, 1100 Wien, Austria	16.352013	48.17278	17592186046501
Gellertgasse 42-48, 1100 Wien, Austria	16.38111	48.172123	17592186046489
Hietzinger Hauptstraße 40D, 1130 Wien, Austria	16.291754	48.187206	17592186046477
Treppelweg, 1200 Wien, Austria	16.37734	48.251183	17592186046477
Stroheckgasse 12, 1090 Wien, Austria	16.364939	48.226387	17592186046513
Langackergasse 5C, 1190 Wien, Austria	16.344158	48.256657	17592186046492
Filmteichstraße 5, 1100 Wien, Austria	16.407206	48.151382	17592186046477
Castellezgasse 23-25, 1020 Wien, Austria	16.381159	48.22237	17592186046474
Meranerweg 1, 1230 Wien, Austria	16.28214	48.15586	17592186046489
An der Oberen Alten Donau 111, 1210 Wien, Austria	16.415764	48.24775	17592186046489
Lindenbauergasse 84, 1110 Wien, Austria	16.431263	48.170227	17592186046495
Sieveringer Str. 122, 1190 Wien, Austria	16.323627	48.251823	17592186046489
Wexstraße 19-23, 1200 Wien, Austria	16.369867	48.23634	17592186046492
Fasangartensiedlung 5-15, 1130 Wien, Austria	16.30161	48.173435	17592186046474
Europaplatz 1, 1150 Wien, Austria	16.337797	48.196526	17592186046480
Roseggerweg, 1110 Wien, Austria	16.435213	48.175312	17592186046486
Eisenbahnstraße 17, 1190 Wien, Austria	16.36671	48.251972	17592186046504
Wedekindgasse 4, 1210 Wien, Austria	16.399649	48.2534	17592186046477
Rudolf-Kassner-Gasse 21, 1190 Wien, Austria	16.351522	48.25521	17592186046507
Graffgasse 11, 1100 Wien, Austria	16.358818	48.1689	17592186046510
Liebhartstalstraße 70, 1160 Wien, Austria	16.282774	48.217766	17592186046516
Windtenstraße 3, 1100 Wien, Austria	16.354815	48.169296	17592186046480
Kundratstraße 12/5/2, 1100 Wien, Austria	16.348982	48.176567	17592186046501
Treppelweg, 1200 Wien, Austria	16.403725	48.23028	17592186046480
Messegelände G, 1020 Wien, Austria	16.411657	48.214222	17592186046516
Laxenburger Str. 129, 1100 Wien, Austria	16.370373	48.16791	17592186046480
Anton-Baumgartner-Straße 44K, 1230 Wien, Austria	16.31299	48.15115	17592186046495
Ponte Cagrana, 1220 Wien, Austria	16.409866	48.23041	17592186046504
Bräuhausgasse 55, 1050 Wien, Austria	16.350443	48.187977	17592186046477
Schopenhauerstraße 56, 1180 Wien, Austria	16.339705	48.224472	17592186046510
Donauufer Autobahn, 1210 Wien, Austria	16.392332	48.24962	17592186046510
Mozart Memorial Statue, 1010 Wien, Austria	16.364788	48.204803	17592186046507
An den Eisteichen 7, 1120 Wien, Austria	16.32405	48.161232	17592186046492
Zählerstraße, 1110 Wien, Austria	16.425692	48.182228	17592186046504
Schüttaustraße 1-39, 1220 Wien, Austria	16.418344	48.230267	17592186046474
Unnamed Road, 1170 Wien, Austria	16.316856	48.22697	17592186046498
Hauptweg, 1130 Wien, Austria	16.290077	48.180504	17592186046474
Eichenstraße 68, 1120 Wien, Austria	16.33282	48.17523	17592186046489
Dempschergasse 9, 1180 Wien, Austria	16.338514	48.220573	17592186046477
Migerkastraße 9, 1100 Wien, Austria	16.36449	48.16666	17592186046480
Krieglergasse 5, 1030 Wien, Austria	16.392078	48.210075	17592186046513
Kaisermühlenbrücke, 1220 Wien, Austria	16.420076	48.21979	17592186046474
Hauptallee A, 1020 Wien, Austria	16.414768	48.2058	17592186046492
Klemens-Dorn-Gasse 3, 1100 Wien, Austria	16.39916	48.159817	17592186046504
Taborstraße 126, 1020 Wien, Austria	16.39431	48.229263	17592186046486
Kudlichgasse 2, 1100 Wien, Austria	16.388184	48.171803	17592186046504
Sp-Laaerberg 1526/1, 1100 Wien, Austria	16.396145	48.16184	17592186046513
Bellariastraße 8, 1010 Wien, Austria	16.358835	48.205486	17592186046513
Dornbacher Str. 43, 1170 Wien, Austria	16.300774	48.22818	17592186046516
Laaer Wald 149, 1100 Wien, Austria	16.398342	48.167206	17592186046483
Kaiserstraße 65-67, 1070 Wien, Austria	16.34015	48.203575	17592186046507
Lusthausstr., 1020 Wien, Austria	16.429382	48.195873	17592186046504
Anschützgasse 25, 1150 Wien, Austria	16.323011	48.189335	17592186046516
Obere Donaustraße 39, 1020 Wien, Austria	16.36989	48.22046	17592186046498
Braillegasse 15-33, 1140 Wien, Austria	16.2944	48.20376	17592186046477
Praterstraße 36, 1020 Wien, Austria	16.384903	48.214664	17592186046498
Ostmarkgasse 47, 1210 Wien, Austria	16.41324	48.255882	17592186046492
Ost Autobahn, 1030 Wien, Austria	16.415775	48.19302	17592186046498
Grundsteingasse 8, 1160 Wien, Austria	16.3376	48.209686	17592186046483
Inzersdorfer Str. 17, 1100 Wien, Austria	16.37625	48.170044	17592186046483
Senngasse 2, 1110 Wien, Austria	16.398922	48.177876	17592186046474
Arsenal 221, 1030 Wien, Austria	16.398067	48.181324	17592186046486
Veilchenweg, 1110 Wien, Austria	16.432703	48.173286	17592186046474
Scheibenbergstraße 14, 1180 Wien, Austria	16.317566	48.233513	17592186046513
Triester Str. 50, 1100 Wien, Austria	16.352428	48.173477	17592186046498
Neulerchenfelder Str. 62, 1160 Wien, Austria	16.331623	48.21173	17592186046498
Nothartgasse 4, 1130 Wien, Austria	16.280258	48.180416	17592186046516
Stauffergasse 71, 1140 Wien, Austria	16.284954	48.2014	17592186046480
Tivoligasse 21, 1120 Wien, Austria	16.326468	48.17994	17592186046489
Altmannsdorfer Str. 46, 1120 Wien, Austria	16.315271	48.168472	17592186046486
Hartmanngasse 10, 1050 Wien, Austria	16.362309	48.189213	17592186046492
Brigittenauer Lände 160-162, 1200 Wien, Austria	16.36735	48.24203	17592186046489
Ellen-Key-Gasse 51, 1100 Wien, Austria	16.378109	48.15191	17592186046480
Triester Str. 68, 1100 Wien, Austria	16.348862	48.16353	17592186046516
Passage Würtzlerstraße 312, 1230 Wien, Austria	16.314266	48.152218	17592186046489
Felberstraße 84, 1150 Wien, Austria	16.32433	48.193653	17592186046498
Speisinger Str. 55, 1130 Wien, Austria	16.28459	48.167496	17592186046504
Spittelauer Lände 45, 1090 Wien, Austria	16.359903	48.234013	17592186046486
Handelskai 269, 1020 Wien, Austria	16.423199	48.21602	17592186046510
Herzgasse 63, 1100 Wien, Austria	16.366745	48.173294	17592186046483
Obere Weißgerberstraße 9, 1030 Wien, Austria	16.389385	48.212517	17592186046474
Alsegger Str. 22, 1180 Wien, Austria	16.324247	48.23116	17592186046477
Floridusgasse 59, 1210 Wien, Austria	16.412949	48.2497	17592186046486
Amortgasse 21-29, 1140 Wien, Austria	16.308002	48.196205	17592186046501
Heinickegasse 3, 1150 Wien, Austria	16.327103	48.18595	17592186046495
Kleingartenverein Neugebäude, 1110 Wien, Austria	16.43747	48.158413	17592186046510
Donaukanal Str., 1210 Wien, Austria	16.380877	48.25538	17592186046495
Werkstättenweg 9, 1110 Wien, Austria	16.39875	48.173626	17592186046504
Graf-Starhemberg-Gasse 11, 1040 Wien, Austria	16.369812	48.1907	17592186046495
Getreidemarkt 2, 1010 Wien, Austria	16.366457	48.200897	17592186046516
Palais Ephrussi, Schottengasse, 1010 Wien, Austria	16.361807	48.21319	17592186046486
Blumengasse 66, 1170 Wien, Austria	16.33044	48.222	17592186046507
Mayssengasse 22, 1170 Wien, Austria	16.323895	48.216217	17592186046483
Alaudagasse 42, 1100 Wien, Austria	16.3899	48.154057	17592186046513
Praetoriusgasse 2, 1030 Wien, Austria	16.383877	48.19457	17592186046507
Van-der-Nüll-Gasse 45-49, 1100 Wien, Austria	16.36911	48.173225	17592186046474
Innstraße 2625/25, 1020 Wien, Austria	16.392347	48.232555	17592186046504
Anschlussstelle St. Marx, 1030 Wien, Austria	16.409245	48.18803	17592186046516
Franz-Glaser-Gasse 38A, 1170 Wien, Austria	16.28812	48.22374	17592186046516
Haltestelle Hetzendorf H, 1120 Wien, Austria	16.310259	48.163834	17592186046492
Längenfeldgasse 27a, 1120 Wien, Austria	16.340733	48.17924	17592186046474
Molnargasse 36, 1180 Wien, Austria	16.301008	48.238308	17592186046477
Mihatschgasse 19, 1210 Wien, Austria	16.421331	48.251507	17592186046492
Ponte Cagrana, 1220 Wien, Austria	16.409704	48.23043	17592186046507
Millennium Tower, Handelskai 94-96, 1200 Wien, Austria	16.386663	48.240307	17592186046492
Vorgartenstraße 111, 1020 Wien, Austria	16.39399	48.231236	17592186046504
Siolygasse 21, 1190 Wien, Austria	16.3218	48.24625	17592186046486
Paradisgasse 53, 1190 Wien, Austria	16.34327	48.248936	17592186046474
Rustenallee, 1130 Wien, Austria	16.302427	48.18411	17592186046498
Am Kaisermühlendamm B, 1220 Wien, Austria	16.418144	48.224033	17592186046495
Schulzgasse 16, 1230 Wien, Austria	16.325178	48.15148	17592186046516
Pschorngasse 60, 1160 Wien, Austria	16.29294	48.217636	17592186046477
Leystraße 116, 1200 Wien, Austria	16.387726	48.23392	17592186046486
Dresdner Str. 8-14, 1200 Wien, Austria	16.37351	48.240444	17592186046480
Leonard-Bernstein-Straße 8, 1220 Wien, Austria	16.415442	48.237164	17592186046501
Hörlgasse 6, 1090 Wien, Austria	16.36165	48.21622	17592186046477
Staudgasse 30, 1180 Wien, Austria	16.341106	48.22372	17592186046516
Waltenhofengasse 22, 1100 Wien, Austria	16.388247	48.16938	17592186046477
Handelskai 100, 1200 Wien, Austria	16.388235	48.239265	17592186046504
Breitenfurter Str. 2, 1120 Wien, Austria	16.3224	48.170906	17592186046513
Alaudagasse 42, 1100 Wien, Austria	16.389666	48.154446	17592186046474
Liebknechtgasse 14, 1170 Wien, Austria	16.309958	48.22216	17592186046489
Seisgasse 14, 1040 Wien, Austria	16.367565	48.187107	17592186046492
Wiedner Gürtel, 1190 Wien, Austria	16.358618	48.236427	17592186046489
Schwerlaststraße, 1110 Wien, Austria	16.426924	48.183	17592186046486
Filmteichstraße 1, 1100 Wien, Austria	16.404491	48.15082	17592186046495
Arsenal 4, 1030 Wien, Austria	16.38861	48.18248	17592186046477
Volkspark-Laaerberge 216, 1100 Wien, Austria	16.398981	48.166237	17592186046480
Kundratstraße 12, 1100 Wien, Austria	16.350897	48.175983	17592186046510
Friedensstraße 56, 1230 Wien, Austria	16.283464	48.151596	17592186046507
Rotundenallee, 1020 Wien, Austria	16.405066	48.205334	17592186046477
Breitenfurter Str. 168, 1230 Wien, Austria	16.30009	48.156418	17592186046489
Keinergasse 21, 1030 Wien, Austria	16.398365	48.197136	17592186046513
Delugstraße 21, 1190 Wien, Austria	16.335114	48.249718	17592186046498
Schönbrunner Str. 190, 1120 Wien, Austria	16.336794	48.185356	17592186046489
Salztorbrücke S, 1120 Wien, Austria	16.337208	48.167423	17592186046474
Schönbrunner Tiergarten 28, 1130 Wien, Austria	16.30161	48.18167	17592186046516
Simmeringer Hauptstraße 230B, 1110 Wien, Austria	16.43324	48.157948	17592186046516
B12 241, 1230 Wien, Austria	16.301815	48.153572	17592186046489
Hernalser Hauptstraße 117, 1170 Wien, Austria	16.323643	48.220486	17592186046501
Kaisermühlenbrücke, 1220 Wien, Austria	16.415838	48.22303	17592186046516
Handelskai 344B, 1020 Wien, Austria	16.430983	48.20767	17592186046498
Laaer-Wald-Straße 62-72, 1100 Wien, Austria	16.404991	48.165993	17592186046516
Am Kaisermühlendamm 4, 1220 Wien, Austria	16.418468	48.229153	17592186046504
